Date,Date_YMD,State_Abbr,Confirmed,Deceased,Recovered,State,Active Variance,Active
24-Mar-20,2020-03-24,DD,0,0,0,,0,0
24-Mar-20,2020-03-24,DL,0,0,1,Delhi,-1,23
24-Mar-20,2020-03-24,DN,0,0,0,,0,0
24-Mar-20,2020-03-24,GA,0,0,0,Goa,0,0
24-Mar-20,2020-03-24,GJ,4,0,0,Gujarat,4,33
24-Mar-20,2020-03-24,HP,0,0,0,Himachal Pradesh,0,2
24-Mar-20,2020-03-24,HR,2,0,0,Haryana,2,19
24-Mar-20,2020-03-24,JH,0,0,0,Jharkhand,0,0
24-Mar-20,2020-03-24,JK,2,0,0,Jammu and Kashmir,2,6
24-Mar-20,2020-03-24,KA,8,0,1,Karnataka,7,37
24-Mar-20,2020-03-24,KL,14,0,1,Kerala,13,105
24-Mar-20,2020-03-24,LA,0,0,0,Ladakh,0,13
24-Mar-20,2020-03-24,LD,0,0,0,Lakshadweep,0,0
24-Mar-20,2020-03-24,MH,10,0,0,Maharashtra,10,105
24-Mar-20,2020-03-24,ML,0,0,0,Meghalaya,0,0
24-Mar-20,2020-03-24,MN,1,0,0,Manipur,1,1
24-Mar-20,2020-03-24,MP,1,0,0,Madhya Pradesh,1,7
24-Mar-20,2020-03-24,MZ,0,0,0,Mizoram,0,0
24-Mar-20,2020-03-24,NL,0,0,0,Nagaland,0,0
24-Mar-20,2020-03-24,OR,0,0,0,Odisha,0,2
24-Mar-20,2020-03-24,PB,6,0,0,Punjab,6,28
24-Mar-20,2020-03-24,PY,0,0,0,Puducherry,0,1
24-Mar-20,2020-03-24,RJ,0,0,0,Rajasthan,0,29
24-Mar-20,2020-03-24,SK,0,0,0,Sikkim,0,0
24-Mar-20,2020-03-24,TG,4,0,0,Telangana,4,36
24-Mar-20,2020-03-24,TN,6,1,0,Tamil Nadu,5,16
24-Mar-20,2020-03-24,TR,0,0,0,Tripura,0,0
24-Mar-20,2020-03-24,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
24-Mar-20,2020-03-24,UP,3,0,2,Uttar Pradesh,1,24
24-Mar-20,2020-03-24,UT,0,0,0,Uttarakhand,0,4
24-Mar-20,2020-03-24,WB,2,0,0,West Bengal,2,8
24-Mar-20,2020-03-24,_TT,64,1,5,,58,517
25-Mar-20,2020-03-25,AN,0,0,0,Andaman and Nicobar Islands,0,0
25-Mar-20,2020-03-25,AP,2,0,1,Andhra Pradesh,1,9
25-Mar-20,2020-03-25,AR,0,0,0,Arunachal Pradesh,0,0
25-Mar-20,2020-03-25,AS,0,0,0,Assam,0,0
25-Mar-20,2020-03-25,BR,1,0,0,Bihar,1,3
25-Mar-20,2020-03-25,CH,0,0,0,Chandigarh,0,7
25-Mar-20,2020-03-25,CT,2,0,0,Chhattisgarh,2,3
25-Mar-20,2020-03-25,DD,0,0,0,,0,0
25-Mar-20,2020-03-25,DL,5,0,0,Delhi,5,28
25-Mar-20,2020-03-25,DN,0,0,0,,0,0
25-Mar-20,2020-03-25,GA,3,0,0,Goa,3,3
25-Mar-20,2020-03-25,GJ,4,0,0,Gujarat,4,37
25-Mar-20,2020-03-25,HP,0,0,0,Himachal Pradesh,0,2
25-Mar-20,2020-03-25,HR,1,0,0,Haryana,1,20
25-Mar-20,2020-03-25,JH,0,0,0,Jharkhand,0,0
25-Mar-20,2020-03-25,JK,5,0,1,Jammu and Kashmir,4,10
25-Mar-20,2020-03-25,KA,10,0,0,Karnataka,10,47
25-Mar-20,2020-03-25,KL,9,0,0,Kerala,9,114
25-Mar-20,2020-03-25,LA,0,0,0,Ladakh,0,13
25-Mar-20,2020-03-25,LD,0,0,0,Lakshadweep,0,0
25-Mar-20,2020-03-25,MH,15,0,1,Maharashtra,14,119
25-Mar-20,2020-03-25,ML,0,0,0,Meghalaya,0,0
25-Mar-20,2020-03-25,MN,0,0,0,Manipur,0,1
25-Mar-20,2020-03-25,MP,8,1,0,Madhya Pradesh,7,14
25-Mar-20,2020-03-25,MZ,1,0,0,Mizoram,1,1
25-Mar-20,2020-03-25,NL,0,0,0,Nagaland,0,0
25-Mar-20,2020-03-25,OR,0,0,0,Odisha,0,2
25-Mar-20,2020-03-25,PB,2,0,0,Punjab,2,30
25-Mar-20,2020-03-25,PY,0,0,0,Puducherry,0,1
25-Mar-20,2020-03-25,RJ,6,0,0,Rajasthan,6,35
25-Mar-20,2020-03-25,SK,0,0,0,Sikkim,0,0
25-Mar-20,2020-03-25,TG,4,0,0,Telangana,4,40
25-Mar-20,2020-03-25,TN,8,0,0,Tamil Nadu,8,24
25-Mar-20,2020-03-25,TR,0,0,0,Tripura,0,0
25-Mar-20,2020-03-25,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
25-Mar-20,2020-03-25,UP,3,0,0,Uttar Pradesh,3,27
25-Mar-20,2020-03-25,UT,1,0,0,Uttarakhand,1,5
25-Mar-20,2020-03-25,WB,0,0,0,West Bengal,0,8
25-Mar-20,2020-03-25,_TT,90,1,3,,86,603
26-Mar-20,2020-03-26,AN,1,0,0,Andaman and Nicobar Islands,1,1
26-Mar-20,2020-03-26,AP,1,0,0,Andhra Pradesh,1,10
26-Mar-20,2020-03-26,AR,0,0,0,Arunachal Pradesh,0,0
26-Mar-20,2020-03-26,AS,0,0,0,Assam,0,0
26-Mar-20,2020-03-26,BR,3,0,0,Bihar,3,6
26-Mar-20,2020-03-26,CH,0,0,0,Chandigarh,0,7
26-Mar-20,2020-03-26,CT,3,0,0,Chhattisgarh,3,6
26-Mar-20,2020-03-26,DD,0,0,0,,0,0
26-Mar-20,2020-03-26,DL,1,0,0,Delhi,1,29
26-Mar-20,2020-03-26,DN,0,0,0,,0,0
26-Mar-20,2020-03-26,GA,0,0,0,Goa,0,3
26-Mar-20,2020-03-26,GJ,5,2,0,Gujarat,3,40
26-Mar-20,2020-03-26,HP,0,0,0,Himachal Pradesh,0,2
26-Mar-20,2020-03-26,HR,1,0,0,Haryana,1,21
26-Mar-20,2020-03-26,JH,0,0,0,Jharkhand,0,0
26-Mar-20,2020-03-26,JK,3,1,0,Jammu and Kashmir,2,12
26-Mar-20,2020-03-26,KA,4,1,0,Karnataka,3,50
26-Mar-20,2020-03-26,KL,19,0,7,Kerala,12,126
26-Mar-20,2020-03-26,LA,0,0,0,Ladakh,0,13
26-Mar-20,2020-03-26,LD,0,0,0,Lakshadweep,0,0
26-Mar-20,2020-03-26,MH,3,1,0,Maharashtra,2,121
26-Mar-20,2020-03-26,ML,0,0,0,Meghalaya,0,0
26-Mar-20,2020-03-26,MN,0,0,0,Manipur,0,1
26-Mar-20,2020-03-26,MP,5,0,0,Madhya Pradesh,5,19
26-Mar-20,2020-03-26,MZ,0,0,0,Mizoram,0,1
26-Mar-20,2020-03-26,NL,0,0,0,Nagaland,0,0
26-Mar-20,2020-03-26,OR,1,0,0,Odisha,1,3
26-Mar-20,2020-03-26,PB,2,0,0,Punjab,2,32
26-Mar-20,2020-03-26,PY,0,0,0,Puducherry,0,1
26-Mar-20,2020-03-26,RJ,2,0,0,Rajasthan,2,37
26-Mar-20,2020-03-26,SK,0,0,0,Sikkim,0,0
26-Mar-20,2020-03-26,TG,3,0,0,Telangana,3,43
26-Mar-20,2020-03-26,TN,3,0,0,Tamil Nadu,3,27
26-Mar-20,2020-03-26,TR,0,0,0,Tripura,0,0
26-Mar-20,2020-03-26,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
26-Mar-20,2020-03-26,UP,4,0,0,Uttar Pradesh,4,31
26-Mar-20,2020-03-26,UT,0,0,0,Uttarakhand,0,5
26-Mar-20,2020-03-26,WB,1,0,0,West Bengal,1,9
26-Mar-20,2020-03-26,_TT,65,5,7,,53,656
27-Mar-20,2020-03-27,AN,5,0,0,Andaman and Nicobar Islands,5,6
27-Mar-20,2020-03-27,AP,2,0,0,Andhra Pradesh,2,12
27-Mar-20,2020-03-27,AR,0,0,0,Arunachal Pradesh,0,0
27-Mar-20,2020-03-27,AS,0,0,0,Assam,0,0
27-Mar-20,2020-03-27,BR,2,0,0,Bihar,2,8
27-Mar-20,2020-03-27,CH,1,0,0,Chandigarh,1,8
27-Mar-20,2020-03-27,CT,0,0,0,Chhattisgarh,0,6
27-Mar-20,2020-03-27,DD,0,0,0,,0,0
27-Mar-20,2020-03-27,DL,4,0,0,Delhi,4,33
27-Mar-20,2020-03-27,DN,0,0,0,,0,0
27-Mar-20,2020-03-27,GA,0,0,0,Goa,0,3
27-Mar-20,2020-03-27,GJ,4,0,0,Gujarat,4,44
27-Mar-20,2020-03-27,HP,0,0,1,Himachal Pradesh,-1,1
27-Mar-20,2020-03-27,HR,1,0,0,Haryana,1,22
27-Mar-20,2020-03-27,JH,0,0,0,Jharkhand,0,0
27-Mar-20,2020-03-27,JK,6,0,0,Jammu and Kashmir,6,18
27-Mar-20,2020-03-27,KA,9,1,2,Karnataka,6,56
27-Mar-20,2020-03-27,KL,39,0,0,Kerala,39,165
27-Mar-20,2020-03-27,LA,0,0,3,Ladakh,-3,10
27-Mar-20,2020-03-27,LD,0,0,0,Lakshadweep,0,0
27-Mar-20,2020-03-27,MH,31,1,18,Maharashtra,12,133
27-Mar-20,2020-03-27,ML,0,0,0,Meghalaya,0,0
27-Mar-20,2020-03-27,MN,0,0,0,Manipur,0,1
27-Mar-20,2020-03-27,MP,9,1,0,Madhya Pradesh,8,27
27-Mar-20,2020-03-27,MZ,0,0,0,Mizoram,0,1
27-Mar-20,2020-03-27,NL,0,0,0,Nagaland,0,0
27-Mar-20,2020-03-27,OR,0,0,0,Odisha,0,3
27-Mar-20,2020-03-27,PB,5,0,1,Punjab,4,36
27-Mar-20,2020-03-27,PY,0,0,0,Puducherry,0,1
27-Mar-20,2020-03-27,RJ,10,0,0,Rajasthan,10,47
27-Mar-20,2020-03-27,SK,0,0,0,Sikkim,0,0
27-Mar-20,2020-03-27,TG,15,0,0,Telangana,15,58
27-Mar-20,2020-03-27,TN,9,0,1,Tamil Nadu,8,35
27-Mar-20,2020-03-27,TR,0,0,0,Tripura,0,0
27-Mar-20,2020-03-27,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
27-Mar-20,2020-03-27,UP,7,0,0,Uttar Pradesh,7,38
27-Mar-20,2020-03-27,UT,0,0,0,Uttarakhand,0,5
27-Mar-20,2020-03-27,WB,5,0,0,West Bengal,5,14
27-Mar-20,2020-03-27,_TT,164,3,26,,135,791
28-Mar-20,2020-03-28,AN,3,0,0,Andaman and Nicobar Islands,3,9
28-Mar-20,2020-03-28,AP,6,0,0,Andhra Pradesh,6,18
28-Mar-20,2020-03-28,AR,0,0,0,Arunachal Pradesh,0,0
28-Mar-20,2020-03-28,AS,0,0,0,Assam,0,0
28-Mar-20,2020-03-28,BR,2,0,0,Bihar,2,10
28-Mar-20,2020-03-28,CH,0,0,0,Chandigarh,0,8
28-Mar-20,2020-03-28,CT,1,0,0,Chhattisgarh,1,7
28-Mar-20,2020-03-28,DD,0,0,0,,0,0
28-Mar-20,2020-03-28,DL,9,0,0,Delhi,9,42
28-Mar-20,2020-03-28,DN,0,0,0,,0,0
28-Mar-20,2020-03-28,GA,0,0,0,Goa,0,3
28-Mar-20,2020-03-28,GJ,8,1,0,Gujarat,7,51
28-Mar-20,2020-03-28,HP,0,0,1,Himachal Pradesh,-1,0
28-Mar-20,2020-03-28,HR,2,0,0,Haryana,2,24
28-Mar-20,2020-03-28,JH,0,0,0,Jharkhand,0,0
28-Mar-20,2020-03-28,JK,13,0,0,Jammu and Kashmir,13,31
28-Mar-20,2020-03-28,KA,17,0,0,Karnataka,17,73
28-Mar-20,2020-03-28,KL,6,1,1,Kerala,4,169
28-Mar-20,2020-03-28,LA,0,0,0,Ladakh,0,10
28-Mar-20,2020-03-28,LD,0,0,0,Lakshadweep,0,0
28-Mar-20,2020-03-28,MH,30,2,6,Maharashtra,22,155
28-Mar-20,2020-03-28,ML,0,0,0,Meghalaya,0,0
28-Mar-20,2020-03-28,MN,0,0,0,Manipur,0,1
28-Mar-20,2020-03-28,MP,10,0,0,Madhya Pradesh,10,37
28-Mar-20,2020-03-28,MZ,0,0,0,Mizoram,0,1
28-Mar-20,2020-03-28,NL,0,0,0,Nagaland,0,0
28-Mar-20,2020-03-28,OR,0,0,0,Odisha,0,3
28-Mar-20,2020-03-28,PB,0,0,0,Punjab,0,36
28-Mar-20,2020-03-28,PY,0,0,0,Puducherry,0,1
28-Mar-20,2020-03-28,RJ,4,0,0,Rajasthan,4,51
28-Mar-20,2020-03-28,SK,0,0,0,Sikkim,0,0
28-Mar-20,2020-03-28,TG,8,1,0,Telangana,7,65
28-Mar-20,2020-03-28,TN,4,0,0,Tamil Nadu,4,39
28-Mar-20,2020-03-28,TR,0,0,0,Tripura,0,0
28-Mar-20,2020-03-28,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
28-Mar-20,2020-03-28,UP,16,0,0,Uttar Pradesh,16,54
28-Mar-20,2020-03-28,UT,1,0,1,Uttarakhand,0,5
28-Mar-20,2020-03-28,WB,3,0,0,West Bengal,3,17
28-Mar-20,2020-03-28,_TT,143,5,9,,129,920
29-Mar-20,2020-03-29,AN,0,0,0,Andaman and Nicobar Islands,0,9
29-Mar-20,2020-03-29,AP,2,0,0,Andhra Pradesh,2,20
29-Mar-20,2020-03-29,AR,0,0,0,Arunachal Pradesh,0,0
29-Mar-20,2020-03-29,AS,0,0,0,Assam,0,0
29-Mar-20,2020-03-29,BR,4,0,0,Bihar,4,14
29-Mar-20,2020-03-29,CH,0,0,0,Chandigarh,0,8
29-Mar-20,2020-03-29,CT,0,0,0,Chhattisgarh,0,7
29-Mar-20,2020-03-29,DD,0,0,0,,0,0
29-Mar-20,2020-03-29,DL,23,1,0,Delhi,22,64
29-Mar-20,2020-03-29,DN,0,0,0,,0,0
29-Mar-20,2020-03-29,GA,2,0,0,Goa,2,5
29-Mar-20,2020-03-29,GJ,8,1,1,Gujarat,6,57
29-Mar-20,2020-03-29,HP,0,0,0,Himachal Pradesh,0,0
29-Mar-20,2020-03-29,HR,0,0,0,Haryana,0,24
29-Mar-20,2020-03-29,JH,0,0,0,Jharkhand,0,0
29-Mar-20,2020-03-29,JK,5,0,0,Jammu and Kashmir,5,36
29-Mar-20,2020-03-29,KA,2,0,0,Karnataka,2,75
29-Mar-20,2020-03-29,KL,20,0,4,Kerala,16,185
29-Mar-20,2020-03-29,LA,0,0,0,Ladakh,0,10
29-Mar-20,2020-03-29,LD,0,0,0,Lakshadweep,0,0
29-Mar-20,2020-03-29,MH,17,1,0,Maharashtra,16,171
29-Mar-20,2020-03-29,ML,0,0,0,Meghalaya,0,0
29-Mar-20,2020-03-29,MN,0,0,0,Manipur,0,1
29-Mar-20,2020-03-29,MP,0,0,0,Madhya Pradesh,0,37
29-Mar-20,2020-03-29,MZ,0,0,0,Mizoram,0,1
29-Mar-20,2020-03-29,NL,0,0,0,Nagaland,0,0
29-Mar-20,2020-03-29,OR,0,0,0,Odisha,0,3
29-Mar-20,2020-03-29,PB,0,0,0,Punjab,0,36
29-Mar-20,2020-03-29,PY,0,0,0,Puducherry,0,1
29-Mar-20,2020-03-29,RJ,5,0,0,Rajasthan,5,56
29-Mar-20,2020-03-29,SK,0,0,0,Sikkim,0,0
29-Mar-20,2020-03-29,TG,3,0,0,Telangana,3,68
29-Mar-20,2020-03-29,TN,8,0,0,Tamil Nadu,8,47
29-Mar-20,2020-03-29,TR,0,0,0,Tripura,0,0
29-Mar-20,2020-03-29,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
29-Mar-20,2020-03-29,UP,7,0,0,Uttar Pradesh,7,61
29-Mar-20,2020-03-29,UT,1,0,0,Uttarakhand,1,6
29-Mar-20,2020-03-29,WB,3,0,0,West Bengal,3,20
29-Mar-20,2020-03-29,_TT,110,3,5,,102,1022
30-Mar-20,2020-03-30,AN,1,0,0,Andaman and Nicobar Islands,1,10
30-Mar-20,2020-03-30,AP,2,0,0,Andhra Pradesh,2,22
30-Mar-20,2020-03-30,AR,0,0,0,Arunachal Pradesh,0,0
30-Mar-20,2020-03-30,AS,0,0,0,Assam,0,0
30-Mar-20,2020-03-30,BR,0,0,0,Bihar,0,14
30-Mar-20,2020-03-30,CH,5,0,0,Chandigarh,5,13
30-Mar-20,2020-03-30,CT,1,0,0,Chhattisgarh,1,8
30-Mar-20,2020-03-30,DD,0,0,0,,0,0
30-Mar-20,2020-03-30,DL,25,0,0,Delhi,25,89
30-Mar-20,2020-03-30,DN,0,0,0,,0,0
30-Mar-20,2020-03-30,GA,0,0,0,Goa,0,5
30-Mar-20,2020-03-30,GJ,7,1,2,Gujarat,4,61
30-Mar-20,2020-03-30,HP,0,0,0,Himachal Pradesh,0,0
30-Mar-20,2020-03-30,HR,1,0,6,Haryana,-5,19
30-Mar-20,2020-03-30,JH,0,0,0,Jharkhand,0,0
30-Mar-20,2020-03-30,JK,11,0,0,Jammu and Kashmir,11,47
30-Mar-20,2020-03-30,KA,5,0,1,Karnataka,4,79
30-Mar-20,2020-03-30,KL,32,0,4,Kerala,28,213
30-Mar-20,2020-03-30,LA,0,0,0,Ladakh,0,10
30-Mar-20,2020-03-30,LD,0,0,0,Lakshadweep,0,0
30-Mar-20,2020-03-30,MH,17,2,14,Maharashtra,1,172
30-Mar-20,2020-03-30,ML,0,0,0,Meghalaya,0,0
30-Mar-20,2020-03-30,MN,0,0,0,Manipur,0,1
30-Mar-20,2020-03-30,MP,8,2,0,Madhya Pradesh,6,43
30-Mar-20,2020-03-30,MZ,0,0,0,Mizoram,0,1
30-Mar-20,2020-03-30,NL,0,0,0,Nagaland,0,0
30-Mar-20,2020-03-30,OR,0,0,0,Odisha,0,3
30-Mar-20,2020-03-30,PB,3,2,0,Punjab,1,37
30-Mar-20,2020-03-30,PY,0,0,0,Puducherry,0,1
30-Mar-20,2020-03-30,RJ,20,0,0,Rajasthan,20,76
30-Mar-20,2020-03-30,SK,0,0,0,Sikkim,0,0
30-Mar-20,2020-03-30,TG,7,5,13,Telangana,-11,57
30-Mar-20,2020-03-30,TN,17,0,2,Tamil Nadu,15,62
30-Mar-20,2020-03-30,TR,0,0,0,Tripura,0,0
30-Mar-20,2020-03-30,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
30-Mar-20,2020-03-30,UP,24,0,6,Uttar Pradesh,18,79
30-Mar-20,2020-03-30,UT,0,0,1,Uttarakhand,-1,5
30-Mar-20,2020-03-30,WB,1,1,0,West Bengal,0,20
30-Mar-20,2020-03-30,_TT,187,13,49,,125,1147
31-Mar-20,2020-03-31,AN,0,0,0,Andaman and Nicobar Islands,0,10
31-Mar-20,2020-03-31,AP,21,0,0,Andhra Pradesh,21,43
31-Mar-20,2020-03-31,AR,0,0,0,Arunachal Pradesh,0,0
31-Mar-20,2020-03-31,AS,1,0,0,Assam,1,1
31-Mar-20,2020-03-31,BR,6,0,0,Bihar,6,20
31-Mar-20,2020-03-31,CH,2,0,0,Chandigarh,2,15
31-Mar-20,2020-03-31,CT,1,0,2,Chhattisgarh,-1,7
31-Mar-20,2020-03-31,DD,0,0,0,,0,0
31-Mar-20,2020-03-31,DL,23,0,0,Delhi,23,112
31-Mar-20,2020-03-31,DN,0,0,0,,0,0
31-Mar-20,2020-03-31,GA,0,0,0,Goa,0,5
31-Mar-20,2020-03-31,GJ,4,0,2,Gujarat,2,63
31-Mar-20,2020-03-31,HP,0,0,0,Himachal Pradesh,0,0
31-Mar-20,2020-03-31,HR,7,0,0,Haryana,7,26
31-Mar-20,2020-03-31,JH,1,0,0,Jharkhand,1,1
31-Mar-20,2020-03-31,JK,6,1,0,Jammu and Kashmir,5,52
31-Mar-20,2020-03-31,KA,13,0,2,Karnataka,11,90
31-Mar-20,2020-03-31,KL,7,1,4,Kerala,2,215
31-Mar-20,2020-03-31,LA,0,0,0,Ladakh,0,10
31-Mar-20,2020-03-31,LD,0,0,0,Lakshadweep,0,0
31-Mar-20,2020-03-31,MH,82,1,0,Maharashtra,81,253
31-Mar-20,2020-03-31,ML,0,0,0,Meghalaya,0,0
31-Mar-20,2020-03-31,MN,0,0,0,Manipur,0,1
31-Mar-20,2020-03-31,MP,19,1,0,Madhya Pradesh,18,61
31-Mar-20,2020-03-31,MZ,0,0,0,Mizoram,0,1
31-Mar-20,2020-03-31,NL,0,0,0,Nagaland,0,0
31-Mar-20,2020-03-31,OR,1,0,0,Odisha,1,4
31-Mar-20,2020-03-31,PB,1,1,0,Punjab,0,37
31-Mar-20,2020-03-31,PY,0,0,0,Puducherry,0,1
31-Mar-20,2020-03-31,RJ,14,0,0,Rajasthan,14,90
31-Mar-20,2020-03-31,SK,0,0,0,Sikkim,0,0
31-Mar-20,2020-03-31,TG,20,0,0,Telangana,20,77
31-Mar-20,2020-03-31,TN,57,0,2,Tamil Nadu,55,117
31-Mar-20,2020-03-31,TR,0,0,0,Tripura,0,0
31-Mar-20,2020-03-31,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
31-Mar-20,2020-03-31,UP,8,0,0,Uttar Pradesh,8,87
31-Mar-20,2020-03-31,UT,0,0,0,Uttarakhand,0,5
31-Mar-20,2020-03-31,WB,15,1,3,West Bengal,11,31
31-Mar-20,2020-03-31,_TT,309,6,15,,288,1435
01-Apr-20,2020-04-01,AN,0,0,0,Andaman and Nicobar Islands,0,10
01-Apr-20,2020-04-01,AP,67,0,1,Andhra Pradesh,66,109
01-Apr-20,2020-04-01,AR,0,0,0,Arunachal Pradesh,0,0
01-Apr-20,2020-04-01,AS,15,0,0,Assam,15,16
01-Apr-20,2020-04-01,BR,3,0,0,Bihar,3,23
01-Apr-20,2020-04-01,CH,2,0,0,Chandigarh,2,17
01-Apr-20,2020-04-01,CT,0,0,0,Chhattisgarh,0,7
01-Apr-20,2020-04-01,DD,0,0,0,,0,0
01-Apr-20,2020-04-01,DL,32,0,0,Delhi,32,144
01-Apr-20,2020-04-01,DN,0,0,0,,0,0
01-Apr-20,2020-04-01,GA,0,0,0,Goa,0,5
01-Apr-20,2020-04-01,GJ,13,0,0,Gujarat,13,76
01-Apr-20,2020-04-01,HP,0,0,0,Himachal Pradesh,0,0
01-Apr-20,2020-04-01,HR,0,0,10,Haryana,-10,16
01-Apr-20,2020-04-01,JH,0,0,0,Jharkhand,0,1
01-Apr-20,2020-04-01,JK,7,0,1,Jammu and Kashmir,6,58
01-Apr-20,2020-04-01,KA,9,0,1,Karnataka,8,98
01-Apr-20,2020-04-01,KL,24,0,2,Kerala,22,237
01-Apr-20,2020-04-01,LA,0,0,0,Ladakh,0,10
01-Apr-20,2020-04-01,LD,0,0,0,Lakshadweep,0,0
01-Apr-20,2020-04-01,MH,33,3,0,Maharashtra,30,283
01-Apr-20,2020-04-01,ML,0,0,0,Meghalaya,0,0
01-Apr-20,2020-04-01,MN,0,0,0,Manipur,0,1
01-Apr-20,2020-04-01,MP,32,1,0,Madhya Pradesh,31,92
01-Apr-20,2020-04-01,MZ,0,0,0,Mizoram,0,1
01-Apr-20,2020-04-01,NL,0,0,0,Nagaland,0,0
01-Apr-20,2020-04-01,OR,1,0,1,Odisha,0,4
01-Apr-20,2020-04-01,PB,4,0,0,Punjab,4,41
01-Apr-20,2020-04-01,PY,2,0,0,Puducherry,2,3
01-Apr-20,2020-04-01,RJ,27,0,0,Rajasthan,27,117
01-Apr-20,2020-04-01,SK,0,0,0,Sikkim,0,0
01-Apr-20,2020-04-01,TG,30,3,0,Telangana,27,104
01-Apr-20,2020-04-01,TN,110,0,0,Tamil Nadu,110,227
01-Apr-20,2020-04-01,TR,0,0,0,Tripura,0,0
01-Apr-20,2020-04-01,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
01-Apr-20,2020-04-01,UP,13,2,0,Uttar Pradesh,11,98
01-Apr-20,2020-04-01,UT,0,0,0,Uttarakhand,0,5
01-Apr-20,2020-04-01,WB,0,0,0,West Bengal,0,31
01-Apr-20,2020-04-01,_TT,424,9,16,,399,1834
02-Apr-20,2020-04-02,AN,0,0,0,Andaman and Nicobar Islands,0,10
02-Apr-20,2020-04-02,AP,38,0,0,Andhra Pradesh,38,147
02-Apr-20,2020-04-02,AR,1,0,0,Arunachal Pradesh,1,1
02-Apr-20,2020-04-02,AS,0,0,0,Assam,0,16
02-Apr-20,2020-04-02,BR,5,0,3,Bihar,2,25
02-Apr-20,2020-04-02,CH,1,0,0,Chandigarh,1,18
02-Apr-20,2020-04-02,CT,0,0,1,Chhattisgarh,-1,6
02-Apr-20,2020-04-02,DD,0,0,0,,0,0
02-Apr-20,2020-04-02,DL,141,2,2,Delhi,137,281
02-Apr-20,2020-04-02,DN,0,0,0,,0,0
02-Apr-20,2020-04-02,GA,0,0,0,Goa,0,5
02-Apr-20,2020-04-02,GJ,1,1,5,Gujarat,-5,71
02-Apr-20,2020-04-02,HP,3,0,0,Himachal Pradesh,3,3
02-Apr-20,2020-04-02,HR,6,0,0,Haryana,6,22
02-Apr-20,2020-04-02,JH,1,0,0,Jharkhand,1,2
02-Apr-20,2020-04-02,JK,8,0,1,Jammu and Kashmir,7,65
02-Apr-20,2020-04-02,KA,14,0,2,Karnataka,12,110
02-Apr-20,2020-04-02,KL,21,0,2,Kerala,19,256
02-Apr-20,2020-04-02,LA,0,0,0,Ladakh,0,10
02-Apr-20,2020-04-02,LD,0,0,0,Lakshadweep,0,0
02-Apr-20,2020-04-02,MH,88,8,3,Maharashtra,77,360
02-Apr-20,2020-04-02,ML,0,0,0,Meghalaya,0,0
02-Apr-20,2020-04-02,MN,1,0,0,Manipur,1,2
02-Apr-20,2020-04-02,MP,9,2,0,Madhya Pradesh,7,99
02-Apr-20,2020-04-02,MZ,0,0,0,Mizoram,0,1
02-Apr-20,2020-04-02,NL,0,0,0,Nagaland,0,0
02-Apr-20,2020-04-02,OR,0,0,0,Odisha,0,4
02-Apr-20,2020-04-02,PB,1,1,0,Punjab,0,41
02-Apr-20,2020-04-02,PY,2,0,0,Puducherry,2,5
02-Apr-20,2020-04-02,RJ,13,0,0,Rajasthan,13,130
02-Apr-20,2020-04-02,SK,0,0,0,Sikkim,0,0
02-Apr-20,2020-04-02,TG,27,0,3,Telangana,24,128
02-Apr-20,2020-04-02,TN,75,0,0,Tamil Nadu,75,302
02-Apr-20,2020-04-02,TR,0,0,0,Tripura,0,0
02-Apr-20,2020-04-02,UN,0,0,0,Dadra and Nagar Haveli and Daman and Diu,0,0
02-Apr-20,2020-04-02,UP,11,0,0,Uttar Pradesh,11,109
02-Apr-20,2020-04-02,UT,3,0,0,Uttarakhand,3,8
02-Apr-20,2020-04-02,WB,16,0,0,West Bengal,16,47
02-Apr-20,2020-04-02,_TT,486,14,22,,450,2284
03-Apr-20,2020-04-03,AN,0,0,0,Andaman and Nicobar Islands,0,10
03-Apr-20,2020-04-03,AP,15,1,0,Andhra Pradesh,14,161
03-Apr-20,2020-04-03,AR,0,0,0,Arunachal Pradesh,0,1
03-Apr-20,2020-04-03,AS,7,0,0,Assam,7,23
03-Apr-20,2020-04-03,BR,2,0,0,Bihar,2,27
03-Apr-20,2020-04-03,CH,0,0,0,Chandigarh,0,18
03-Apr-20,2020-04-03,CT,0,0,0,Chhattisgarh,0,6
03-Apr-20,2020-04-03,DD,0,0,0,,0,0
03-Apr-20,2020-04-03,DL,93,2,0,Delhi,91,372
03-Apr-20,2020-04-03,DN,0,0,0,,0,0
03-Apr-20,2020-04-03,GA,1,0,0,Goa,1,6
03-Apr-20,2020-04-03,GJ,7,2,0,Gujarat,5,76
03-Apr-20,2020-04-03,HP,0,1,0,Himachal Pradesh,-1,2
03-Apr-20,2020-04-03,HR,9,0,0,Haryana,9,31
03-Apr-20,2020-04-03,JH,0,0,0,Jharkhand,0,2
